Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.02E+12,461323,452491,-1.066777,53.96489,12,2,1,1,13/12/2018,5,0.445833333,189,E06000014,6,0,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01013380
2.02E+12,462317,446855,-1.052775,53.914123,12,2,4,2,43385,2,0.533333333,189,E06000014,3,19,6,40,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,464904,456805,-1.011285,54.00322,12,2,2,1,43445,2,0.720138889,189,E06000014,3,64,6,60,3,4,6,0,0,0,6,2,2,0,0,2,1,E01013437
2.01E+12,465130,451620,-1.008917,53.956579,12,2,2,1,39904,1,0.010416667,189,E06000014,3,1079,3,40,3,2,4,1228,0,0,4,1,2,0,0,2,1,E01013351
2.02E+12,456284,453322,-1.143421,53.972929,12,2,1,2,25/07/2018,4,0.53125,189,E06000014,3,1237,6,40,1,4,3,59,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,459310,450910,-1.097738,53.950897,12,2,2,2,39965,3,0.026388889,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013417
2.02E+12,454662,447085,-1.169259,53.917052,12,2,2,1,14/12/2018,6,0.041666667,189,E06000014,3,64,3,70,0,-1,3,1237,0,0,6,1,2,0,0,2,1,E01013421
2.02E+12,466264,457905,-0.990301,54.012932,12,2,2,1,21/12/2018,6,0.4125,189,E06000014,3,64,6,60,6,4,6,0,0,0,1,2,2,0,0,2,1,E01013437
2.02E+12,463181,450692,-1.038832,53.9485,12,2,2,1,43446,4,0.711805556,189,E06000014,6,0,6,40,3,4,6,0,0,0,4,1,1,0,0,2,1,E01013378
2.02E+12,460848,452489,-1.074017,53.964928,12,2,2,1,20/12/2018,5,0.502083333,189,E06000014,3,1036,6,30,1,4,6,0,0,0,1,1,2,0,0,1,1,E01013369
2.02E+12,455896,451468,-1.149675,53.95631,12,2,2,1,13/12/2018,5,0.3125,189,E06000014,4,1224,6,30,3,2,-1,-1,0,5,4,1,1,0,0,2,2,E01013421
2.01E+12,458910,452780,-1.103472,53.967748,12,2,2,1,40057,6,0.023611111,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013390
2.02E+12,459667,451491,-1.092211,53.956096,12,2,2,1,43324,7,0.416666667,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013416
2.02E+12,469704,447998,-0.940074,53.923457,12,2,2,1,13/07/2018,6,0.395833333,189,E06000014,4,1228,6,20,3,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013451
2.02E+12,462213,451275,-1.053461,53.953856,12,2,1,1,43111,5,0.418055556,189,E06000014,3,1079,6,40,0,-1,6,0,0,0,1,2,2,0,0,1,1,E01013403
2.02E+12,461640,452758,-1.061892,53.967251,12,2,2,1,43138,2,0.326388889,189,E06000014,6,0,6,20,3,4,-1,-1,0,0,1,1,1,0,0,1,1,E01013379
2.02E+12,452424,452037,-1.202482,53.961786,12,2,1,1,43321,7,0.176388889,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013421
2.02E+12,456838,451729,-1.135273,53.958553,12,2,1,1,29/10/2018,2,0.107638889,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013337
2.02E+12,455035,451367,-1.162812,53.955494,12,2,2,1,17/10/2018,4,0.791666667,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013421
2.02E+12,460690,451876,-1.076547,53.959437,12,2,2,1,26/09/2018,4,0.618055556,189,E06000014,6,0,1,30,0,-1,6,0,0,0,1,9,1,0,0,1,2,E01033070
2.02E+12,458092,448001,-1.11687,53.924912,12,2,2,1,43169,4,0.809722222,189,E06000014,3,64,7,70,5,4,-1,-1,0,0,6,1,1,0,0,2,1,E01013340
2.02E+12,460735,452400,-1.075757,53.964141,12,2,2,1,43443,4,0.645833333,189,E06000014,3,1036,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013369
2.02E+12,464013,454599,-1.025339,53.983507,12,2,3,1,16/09/2018,1,0.484722222,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,463011,462361,-1.039012,54.053381,12,2,3,2,18/09/2018,3,0.579166667,189,E06000014,4,1553,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013438
2.02E+12,458271,448927,-1.113969,53.933213,12,2,2,1,18/09/2018,3,0.458333333,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013355
2.02E+12,460744,453872,-1.075327,53.977368,12,2,1,1,43321,7,0.052083333,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013348
2.01E+12,461170,450580,-1.069466,53.947715,12,2,1,1,20/01/2009,3,0.00625,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,4,0,0,1,1,E01013362
2.02E+12,459621,448431,-1.093506,53.928603,12,2,1,1,43229,4,0.44375,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013412
2.01E+12,461990,447200,-1.057658,53.917243,12,2,2,1,20/01/2009,3,0.014583333,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,462655,451440,-1.046692,53.955286,12,2,2,1,15/07/2018,1,0.850694444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013398
2.02E+12,460166,451635,-1.084579,53.957333,12,2,1,1,30/06/2018,7,0.880555556,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033068
2.01E+12,460970,451500,-1.072329,53.956006,12,2,1,1,22/01/2009,5,0.013888889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013367
2.02E+12,462565,451554,-1.04804,53.956321,12,2,1,1,26/06/2018,3,0.380555556,189,E06000014,6,7610,6,30,3,4,5,408,0,0,1,1,1,0,0,1,1,E01013401
2.02E+12,458117,451419,-1.115842,53.955625,12,2,2,1,20/06/2018,4,0.844444444,189,E06000014,4,1224,6,30,3,4,6,5710,0,8,1,1,1,0,0,1,1,E01013396
2.02E+12,468617,454904,-0.955075,53.985659,12,2,2,1,43257,4,0.5625,189,E06000014,3,166,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,460872,450690,-1.074009,53.948758,12,2,2,1,43196,2,0.284722222,189,E06000014,3,19,6,30,3,4,3,19,0,0,1,1,1,0,0,1,1,E01013364
2.02E+12,464102,455299,-1.023836,53.989787,12,2,2,4,43286,2,0.850694444,189,E06000014,3,64,1,40,1,2,3,1237,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,461892,452225,-1.058159,53.962432,12,2,2,1,21/04/2018,7,0.791666667,189,E06000014,5,409,6,30,6,4,6,7610,0,4,1,1,1,0,0,1,1,E01013383
2.02E+12,461492,453473,-1.064004,53.973694,12,2,1,1,23/03/2018,6,0.791666667,189,E06000014,6,2741,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013385
2.02E+12,459439,454673,-1.095066,53.984717,12,2,2,1,31/03/2018,7,0.854166667,189,E06000014,5,419,6,30,3,2,6,3210,0,5,4,1,2,0,0,1,1,E01013431
2.02E+12,459324,453721,-1.097004,53.976176,12,2,2,1,19/03/2018,2,0.375,189,E06000014,5,419,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013428
2.02E+12,458748,449710,-1.106555,53.940196,12,2,1,1,24/03/2018,7,0.620833333,189,E06000014,3,1036,6,30,3,2,5,413,0,5,1,1,1,0,0,1,1,E01013357
2.01E+12,461590,453920,-1.062394,53.977681,12,2,2,3,31/01/2009,7,0.003472222,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013385
2.02E+12,459501,451272,-1.094782,53.954147,12,2,2,1,43223,2,0.385416667,189,E06000014,3,59,6,30,3,4,6,2910,0,0,1,1,1,0,0,1,2,E01013417
2.02E+12,459530,450667,-1.094458,53.948707,12,2,1,1,43315,5,0.574305556,189,E06000014,6,6810,6,30,0,-1,-1,0,0,0,1,1,3,0,0,1,1,E01013412
2.02E+12,460437,452397,-1.080299,53.964149,12,2,1,1,43223,2,0.791666667,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013366
2.02E+12,458509,451415,-1.10987,53.955545,12,2,2,1,21/02/2018,4,0.354166667,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013395
2.01E+12,461430,447940,-1.066035,53.923959,12,2,2,1,39935,5,0.020833333,189,E06000014,3,19,1,60,1,4,3,64,0,0,1,1,4,0,0,2,2,E01013365
2.02E+12,462717,444728,-1.047121,53.894961,12,2,3,4,18/02/2018,1,0.475694444,189,E06000014,3,19,6,50,9,4,6,0,0,0,1,1,2,0,0,2,1,E01013450
2.02E+12,459704,450982,-1.091746,53.951518,12,2,2,1,18/02/2018,1,0.5,189,E06000014,3,59,6,20,8,4,6,0,0,4,1,1,1,0,0,1,1,E01013417
2.01E+12,462490,454240,-1.048608,53.980449,12,2,1,2,40149,5,0.027777778,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,3,3,0,0,2,1,E01013409
2.02E+12,461048,453947,-1.070677,53.978006,12,2,2,2,43345,6,0.885416667,189,E06000014,5,90,6,30,3,4,6,3610,0,0,4,1,1,0,0,1,1,E01013406
2.02E+12,462580,451560,-1.047811,53.956373,12,2,2,1,43161,7,0.743055556,189,E06000014,5,408,6,30,6,3,5,175,0,1,4,2,2,0,0,1,1,E01013401
2.02E+12,459669,451370,-1.092204,53.955009,12,2,2,1,30/01/2018,3,0.755555556,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,7,1,1,0,0,1,2,E01033068
2.02E+12,464341,454421,-1.020376,53.981867,12,2,1,1,30/01/2018,3,0.439583333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,464750,451560,-1.01472,53.956087,12,2,3,1,17/02/2009,3,0.003472222,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,7,2,1,E01013351
2.02E+12,461559,452806,-1.063117,53.967692,12,2,2,1,27/01/2018,7,0.375,189,E06000014,3,1036,6,30,1,4,5,409,0,0,1,1,1,0,0,1,2,E01013379
2.02E+12,461324,448191,-1.067623,53.926248,12,2,1,2,20/01/2018,7,0.677083333,189,E06000014,3,19,6,40,1,2,3,64,0,0,1,1,2,0,0,2,1,E01013365
2.02E+12,461868,444460,-1.060092,53.892654,12,2,1,1,17/01/2018,4,0.416666667,189,E06000014,5,308,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01013450
2.02E+12,460594,453228,-1.077741,53.971598,12,2,1,1,43374,4,0.694444444,189,E06000014,5,94,6,30,3,4,6,3510,0,1,4,1,2,0,0,1,1,E01013343
2.02E+12,460833,452472,-1.074249,53.964777,12,2,2,1,28/12/2017,5,0.75,189,E06000014,3,1036,1,30,1,4,6,7310,0,0,4,1,2,0,0,1,1,E01013369
2.02E+12,461791,454768,-1.059184,53.985296,12,2,2,1,26/10/2017,5,0.708333333,189,E06000014,5,414,6,30,3,4,6,3610,0,0,1,1,1,0,0,1,2,E01013409
2.02E+12,462646,451452,-1.046827,53.955395,12,2,1,1,15/12/2017,6,0.404861111,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,8,4,0,0,1,1,E01013401
2.02E+12,463594,451291,-1.032416,53.953832,12,2,2,1,13/12/2017,4,0.701388889,189,E06000014,3,1079,3,40,3,4,6,4410,0,0,4,1,4,0,0,1,1,E01013378
2.01E+12,460850,452090,-1.07404,53.961323,12,2,1,1,24/02/2009,3,0.034722222,189,E06000014,3,1036,3,30,6,2,3,1036,0,5,4,1,1,0,2,1,1,E01013367
2.01E+12,454520,453570,-1.170243,53.975328,12,2,1,1,25/02/2009,4,0.006944444,189,E06000014,3,59,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.02E+12,457879,449529,-1.119825,53.938667,12,2,2,1,31/10/2017,3,0.260416667,189,E06000014,6,5611,6,30,3,4,6,5611,0,0,4,2,2,0,0,1,1,E01013353
2.02E+12,461031,451795,-1.071366,53.95867,12,2,2,1,27/10/2017,6,0.743055556,189,E06000014,3,1036,6,30,3,4,6,7210,0,0,4,4,1,0,0,1,2,E01033067
2.02E+12,457528,454874,-1.124166,53.98674,12,2,2,1,17/10/2017,3,0.593055556,189,E06000014,3,19,6,30,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013432
2.02E+12,463025,452046,-1.04093,53.960687,12,2,2,1,43079,5,0.493055556,189,E06000014,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013419
2.02E+12,465903,456355,-0.996144,53.99905,12,2,2,4,43049,4,0.000694444,189,E06000014,5,95,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013437
2.02E+12,461838,451286,-1.059172,53.954,12,2,2,1,43018,3,0.791666667,189,E06000014,5,409,6,30,6,2,3,1079,1,4,4,1,1,0,0,1,1,E01013363
2.02E+12,459762,451483,-1.090765,53.956014,12,2,1,1,42896,6,0.979166667,189,E06000014,6,7110,6,30,3,4,6,7110,0,0,4,1,1,0,0,1,1,E01033068
2.02E+12,463372,451340,-1.035788,53.9543,12,2,2,1,42776,2,0.363194444,189,E06000014,3,1079,3,40,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013420
2.02E+12,461385,452132,-1.065904,53.961656,12,2,2,1,28/09/2017,5,0.770833333,189,E06000014,6,7510,6,30,3,4,6,7510,0,0,4,1,2,0,0,1,1,E01013383
2.02E+12,460934,449453,-1.07331,53.937635,12,2,2,1,29/09/2017,6,0.414583333,189,E06000014,3,19,6,30,3,2,5,293,0,5,1,1,1,0,0,1,1,E01013365
2.02E+12,468548,445036,-0.958336,53.896994,12,2,2,1,22/09/2017,6,0.260416667,189,E06000014,5,303,6,30,0,-1,-1,0,0,0,4,7,2,0,0,2,1,E01013452
2.02E+12,458596,454946,-1.107867,53.987267,12,2,1,4,42803,1,0.076388889,189,E06000014,6,3210,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013429
2.02E+12,455907,447468,-1.150236,53.920362,12,2,1,1,14/08/2017,2,0.340277778,189,E06000014,3,64,6,60,5,4,3,1237,0,0,1,1,1,0,0,2,2,E01013421
2.02E+12,461444,452764,-1.064878,53.967329,12,2,2,1,43077,7,0.864583333,189,E06000014,3,1036,6,30,6,4,6,3611,0,8,4,1,1,0,0,1,1,E01013382
2.02E+12,464418,454053,-1.01928,53.978551,12,2,4,5,42833,6,0.564583333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013388
2.02E+12,462923,459971,-1.04085,54.031915,12,2,3,2,42802,5,0.142361111,189,E06000014,6,1810,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013440
2.02E+12,458061,452242,-1.116539,53.963027,12,2,1,2,28/07/2017,6,0.943055556,189,E06000014,3,59,6,30,3,2,3,1176,0,5,4,1,2,0,0,1,1,E01013394
2.01E+12,467580,451440,-0.971625,53.954647,12,2,2,1,13/03/2009,6,0.034722222,189,E06000014,3,1079,6,60,3,4,6,0,0,0,1,1,1,1,0,2,1,E01013351
2.02E+12,463281,459852,-1.03541,54.030802,12,2,1,2,25/07/2017,3,0.090277778,189,E06000014,6,1510,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01013436
2.02E+12,460979,449351,-1.072645,53.936713,12,2,3,1,42773,1,0.368055556,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013365
2.02E+12,458753,445540,-1.107277,53.902721,12,2,1,2,43045,1,0.399305556,189,E06000014,6,5110,6,60,3,4,6,5110,0,0,1,1,1,0,0,2,1,E01013342
2.02E+12,460055,450186,-1.086554,53.944324,12,2,1,1,43014,7,0.8125,189,E06000014,5,289,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013414
2.01E+12,463650,450990,-1.031599,53.951101,12,2,2,1,17/03/2009,3,0.020833333,189,E06000014,6,0,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013378
2.01E+12,461250,454260,-1.067509,53.980777,12,2,2,2,17/03/2009,3,0.004166667,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013406
2.02E+12,460866,455161,-1.07321,53.988937,12,2,1,1,42800,7,0.541666667,189,E06000014,5,94,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013404
2.02E+12,456877,452405,-1.134553,53.964623,12,2,2,1,29/05/2017,2,0.295138889,189,E06000014,5,413,6,30,3,4,6,2710,0,1,1,2,2,0,0,1,1,E01013337
2.02E+12,465099,451787,-1.00938,53.958103,12,2,2,1,20/05/2017,7,0.291666667,189,E06000014,3,166,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013351
2.02E+12,456936,452986,-1.133545,53.969838,12,2,2,1,22/05/2017,2,0.635416667,189,E06000014,5,413,6,30,3,2,3,59,0,5,1,1,1,0,0,1,2,E01013339
2.02E+12,467940,448714,-0.966772,53.930125,12,2,1,1,43013,4,0.829861111,189,E06000014,4,1228,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013451
2.02E+12,460259,451664,-1.083156,53.957583,12,2,1,1,42891,7,0.972222222,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013366
2.02E+12,459385,451216,-1.096561,53.953657,12,2,2,1,42799,4,0.75,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013417
2.02E+12,456576,451197,-1.139363,53.953801,12,2,1,1,13/04/2017,5,0.785416667,189,E06000014,6,5910,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013442
2.02E+12,467654,444722,-0.972008,53.894289,12,2,2,2,42982,1,0.511805556,189,E06000014,5,303,6,30,3,4,6,310,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,464221,454752,-1.022136,53.984857,12,2,3,3,42951,7,0.604166667,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,461077,451419,-1.07074,53.955285,12,2,2,1,31/03/2017,6,0.416666667,189,E06000014,6,7210,6,30,3,2,6,7210,0,5,1,1,1,0,0,1,1,E01033067
2.02E+12,456980,447653,-1.133866,53.921908,12,2,2,1,31/03/2017,6,0.903472222,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013421
2.02E+12,459738,451426,-1.091141,53.955504,12,2,1,3,21/03/2017,3,0.500694444,189,E06000014,3,1036,6,30,6,2,3,1036,0,5,1,1,1,0,0,1,1,E01033068
2.02E+12,462857,451280,-1.043647,53.953823,12,2,1,1,42950,4,0.666666667,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013402
2.02E+12,461246,451821,-1.068085,53.958878,12,2,2,1,42950,4,0.336805556,189,E06000014,6,7510,6,30,3,4,6,2,0,0,1,1,2,0,0,1,1,E01033067
2.02E+12,465420,451696,-1.004508,53.957245,12,2,2,3,24/02/2017,6,0.523611111,189,E06000014,3,1079,6,40,3,4,6,8210,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,459811,451810,-1.089954,53.958946,12,2,2,1,43071,1,0.520833333,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01033068
2.02E+12,458889,454189,-1.103545,53.980431,12,2,2,1,19/01/2017,5,0.682638889,189,E06000014,6,3210,1,30,1,4,6,3211,0,0,1,1,1,0,0,1,1,E01013434
2.01E+12,460260,451980,-1.083053,53.960403,12,2,1,1,29/03/2009,1,0.027083333,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,2,1,1,E01013366
2.02E+12,461747,451326,-1.06055,53.95437,12,2,2,1,18/01/2017,4,0.6875,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013400
2.02E+12,455832,452119,-1.150531,53.962167,12,2,2,2,42826,4,0.847222222,189,E06000014,3,1237,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01013422
2.01E+12,465430,457280,-1.003132,54.007404,12,2,1,7,28/12/2006,5,0.027777778,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,6,8,2,0,0,2,1,E01013437
2.01E+12,466610,451470,-0.986398,53.955042,12,2,5,8,30/03/2009,2,0.024305556,189,E06000014,3,1079,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.01E+12,456400,449920,-1.142257,53.942325,12,2,1,1,30/03/2009,2,0.015972222,189,E06000014,6,0,6,40,0,-1,-1,0,0,0,6,1,1,0,7,2,1,E01013421
2.01E+12,458310,448930,-1.113351,53.933216,12,2,2,1,31/03/2009,3,0.034722222,189,E06000014,3,1036,1,30,1,4,6,0,0,4,4,1,1,0,0,1,1,E01013355
2.01E+12,460830,457640,-1.073238,54.011201,12,2,1,2,16/12/2006,7,0.038194444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01013373
2.01E+12,460070,446280,-1.087067,53.9092,12,2,2,1,16/12/2006,7,0.024305556,189,E06000014,4,1222,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013450
2.01E+12,459710,451750,-1.09148,53.9584,12,2,1,1,15/12/2006,6,0,189,E06000014,3,1036,6,30,7,4,3,1036,0,4,4,2,2,0,0,1,1,E01013415
2.01E+12,468910,445120,-0.952784,53.897678,12,2,1,1,39033,2,0.027777778,189,E06000014,6,0,6,30,9,4,6,0,0,0,4,1,1,0,0,2,1,E01013452
2.01E+12,459170,452960,-1.099474,53.969336,12,2,2,1,39002,1,0.010416667,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,4,2,0,0,1,1,E01013346
2.01E+12,459600,452700,-1.09297,53.96695,12,2,2,7,38910,5,0.019444444,189,E06000014,3,19,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013344
2.01E+12,460930,454940,-1.072252,53.986925,12,2,2,1,38880,4,0.034722222,189,E06000014,6,0,1,30,2,4,6,0,0,0,1,1,2,0,0,2,1,E01013404
2.01E+12,460220,451160,-1.083824,53.953039,12,2,2,1,29/11/2006,4,0.002777778,189,E06000014,6,0,6,40,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013418
2.01E+12,465860,456290,-0.996786,53.998453,12,2,2,1,39876,6,0.007638889,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,455750,451480,-1.151874,53.956415,12,2,2,2,22/11/2006,4,0.03125,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013421
2.01E+12,460040,453510,-1.086105,53.974178,12,2,2,1,16/11/2006,5,0.003472222,189,E06000014,6,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01013345
2.01E+12,456070,451450,-1.147003,53.95611,12,2,1,1,14/11/2006,3,0.010416667,189,E06000014,4,1224,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01013421
2.01E+12,462820,456280,-1.043156,53.998741,12,2,1,1,39998,3,0.040277778,189,E06000014,3,1237,6,60,1,4,6,0,0,0,4,1,1,0,0,2,1,E01013409
2.01E+12,461800,451310,-1.05972,53.954201,12,2,4,2,38909,3,0.025694444,189,E06000014,3,1079,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01013400
2.01E+12,456410,448870,-1.142298,53.932887,12,2,2,2,38879,2,0.003472222,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,464960,451570,-1.011518,53.956151,12,2,2,1,25/10/2006,4,0.020833333,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,458730,451380,-1.106484,53.955187,12,2,1,1,25/10/2006,4,0.010416667,189,E06000014,4,1224,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01013391
2.01E+12,459670,448410,-1.092741,53.928389,12,2,2,2,23/10/2006,2,0.038194444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.01E+12,459810,452510,-1.089807,53.965218,12,2,2,5,40121,7,0.027777778,189,E06000014,3,19,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013344
2.01E+12,457100,451400,-1.131317,53.955549,12,2,2,2,13/04/2009,2,0.017361111,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013336
2.01E+12,457600,454920,-1.123035,53.987127,12,2,2,1,14/04/2009,3,0.017361111,189,E06000014,3,1237,6,60,1,4,3,19,0,0,1,1,1,0,0,2,1,E01013432
2.01E+12,458480,451410,-1.110288,53.955485,12,2,2,4,20/10/2006,6,0.020833333,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013395
2.01E+12,459800,451830,-1.090092,53.959108,12,2,1,1,20/10/2006,6,0.038194444,189,E06000014,6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,E01013415
2.01E+12,458950,451250,-1.103157,53.953993,12,2,2,1,20/10/2006,6,0.027777778,189,E06000014,3,59,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013391
2.01E+12,458970,455620,-1.102008,53.993263,12,2,3,1,19/10/2006,5,0.020833333,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,6,1,1,0,0,1,1,E01013429
2.01E+12,457390,459320,-1.125408,54.026692,12,2,1,1,19/10/2006,5,0.006944444,189,E06000014,6,0,6,60,0,-1,-1,0,0,0,1,1,1,7,0,2,1,E01013430
2.01E+12,459670,451910,-1.092058,53.959842,12,2,1,1,17/10/2006,3,0.029861111,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,1,E01013415
2.01E+12,457480,451410,-1.125525,53.955596,12,2,2,2,17/10/2006,3,0.010416667,189,E06000014,4,1224,6,30,0,-1,-1,0,0,1,1,1,2,0,0,1,1,E01013336
2.01E+12,457380,447860,-1.127715,53.923704,12,2,4,2,17/10/2006,3,0.022916667,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,7,2,4,0,2,1,E01013425
2.01E+12,461050,453950,-1.07062,53.978014,12,2,1,1,39061,5,0.017361111,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013406
2.01E+12,458140,448450,-1.116031,53.928922,12,2,2,1,38970,2,0.040972222,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013355
2.01E+12,460290,452690,-1.082456,53.96678,12,2,2,1,38878,6,0.036805556,189,E06000014,4,1363,6,30,3,4,6,0,0,0,4,9,1,0,0,1,1,E01013366
