Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.02E+12,456857,452107,-1.134904,53.96193,12,3,2,1,42097,4,0.013888889,189,E06000014,5,413,6,30,3,4,6,2510,0,0,1,1,1,0,0,1,2,E01013337
2.02E+12,459659,451507,-1.092321,53.956223,12,3,2,2,42188,7,0.03125,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013416
2.02E+12,456629,456431,-1.137577,54.000813,12,3,2,1,42158,6,0.027777778,189,E06000014,3,19,6,50,3,4,6,2010,0,0,4,1,1,0,0,2,2,E01013430
2.02E+12,460787,451344,-1.075166,53.954627,12,3,2,1,42280,3,0.028472222,189,E06000014,6,7210,6,30,3,4,6,7210,0,0,1,1,1,0,0,1,1,E01033067
2.02E+12,462934,455186,-1.041661,53.988897,12,3,2,1,42126,5,0.034722222,189,E06000014,5,416,1,40,1,4,6,3710,0,0,1,1,2,0,0,2,2,E01013409
2.02E+12,457652,452460,-1.122722,53.965014,12,3,2,1,42250,2,0.017361111,189,E06000014,3,59,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,E01013338
2.02E+12,458479,451409,-1.11032,53.955477,12,3,3,2,42311,4,0.03125,189,E06000014,4,1224,6,30,3,4,6,5710,0,0,4,1,2,0,0,1,1,E01013395
2.02E+12,459509,451275,-1.094651,53.954155,12,3,2,1,13/03/2015,6,0.027777778,189,E06000014,3,59,6,30,3,4,6,2910,0,0,1,1,1,0,0,1,1,E01013417
2.02E+12,459995,456068,-1.086305,53.997172,12,3,2,1,13/03/2015,6,0.015972222,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.02E+12,460027,451982,-1.08662,53.960449,12,3,1,1,14/03/2015,7,0.027777778,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013366
2.02E+12,459731,451424,-1.09124,53.955469,12,3,2,1,14/03/2015,7,0,189,E06000014,3,1036,6,30,6,2,3,1036,0,5,1,1,1,0,0,1,1,E01013416
2.02E+12,456555,451207,-1.139673,53.953875,12,3,1,1,42311,4,0.040277778,189,E06000014,6,5910,6,30,6,4,6,5910,0,0,1,1,1,0,0,1,2,E01013444
2.02E+12,461792,452223,-1.059684,53.962426,12,3,1,2,17/07/2018,3,0.915972222,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013383
2.02E+12,460973,451125,-1.072375,53.952637,12,3,2,1,13/03/2015,6,0.027777778,189,E06000014,5,295,6,30,6,2,3,19,0,5,1,1,1,0,0,1,2,E01013364
2.02E+12,459317,453619,-1.097122,53.975242,12,3,2,1,17/03/2015,3,0.020833333,189,E06000014,5,419,6,30,3,3,6,3110,0,1,4,2,2,0,0,1,1,E01013349
2.02E+12,459570,451255,-1.093726,53.953969,12,3,2,2,17/03/2015,3,0.009722222,189,E06000014,3,1036,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,E01013417
2.02E+12,459390,451040,-1.09651,53.952057,12,3,2,1,17/03/2015,3,0.027777778,189,E06000014,3,1036,6,30,6,2,3,59,0,0,1,1,1,0,0,1,2,E01013417
2.02E+12,467510,451451,-0.972716,53.954776,12,3,2,1,43108,4,0.6375,189,E06000014,3,1079,6,60,3,2,-1,-1,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,461370,448181,-1.066924,53.926152,12,3,2,1,27/07/2018,6,0.84375,189,E06000014,3,19,6,30,1,4,3,64,0,0,1,1,1,0,0,2,2,E01013365
2.02E+12,459838,451660,-1.089563,53.957577,12,3,2,1,20/03/2015,6,0.020833333,189,E06000014,6,7110,6,30,3,4,6,7110,0,0,4,1,1,0,0,1,2,E01033068
2.02E+12,457847,451480,-1.119936,53.956186,12,3,2,1,23/03/2015,2,0.021527778,189,E06000014,4,1224,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013396
2.02E+12,462622,451495,-1.047176,53.955766,12,3,2,1,21/03/2015,7,0.010416667,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013401
2.02E+12,461381,452734,-1.065836,53.967049,12,3,2,1,24/03/2015,3,0,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013380
2.02E+12,457583,451658,-1.123925,53.957815,12,3,5,2,25/03/2015,4,0.011111111,189,E06000014,5,285,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01013394
2.02E+12,461329,451338,-1.066908,53.954509,12,3,2,1,27/03/2015,6,0.03125,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013363
2.02E+12,460129,452092,-1.085044,53.961426,12,3,1,1,26/03/2015,5,0.038194444,189,E06000014,6,7210,6,30,7,4,6,7210,0,4,1,1,1,0,0,1,2,E01013366
2.02E+12,460064,453509,-1.085765,53.974185,12,3,2,1,27/07/2018,6,0.75,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01013350
2.02E+12,457864,452347,-1.119513,53.963975,12,3,2,1,30/03/2015,2,0,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013392
2.02E+12,462468,451796,-1.049461,53.958489,12,3,2,1,31/03/2015,3,0.006944444,189,E06000014,5,408,6,20,3,4,6,7610,0,1,4,4,1,0,0,1,1,E01013401
2.02E+12,467169,453007,-0.977562,53.968784,12,3,2,1,42008,4,0.013888889,189,E06000014,6,910,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013352
2.02E+12,461953,451991,-1.057269,53.960303,12,3,1,1,42008,4,0.020833333,189,E06000014,5,409,6,30,6,4,6,7510,0,0,1,1,1,0,0,1,2,E01013381
2.02E+12,456269,454527,-1.143419,53.983742,12,3,2,1,42039,5,0.020833333,189,E06000014,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013427
2.02E+12,464785,452050,-1.014101,53.960487,12,3,2,3,42067,6,0,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013419
2.02E+12,464502,455001,-1.017799,53.987059,12,3,2,1,14/07/2018,7,0.472222222,189,E06000014,6,0,6,60,3,4,6,0,0,0,1,1,1,0,0,2,2,E01013437
2.02E+12,461881,451088,-1.058549,53.952197,12,3,2,1,26/03/2015,5,0.03125,189,E06000014,6,7710,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013403
2.02E+12,460299,451678,-1.082544,53.957704,12,3,2,1,16/07/2018,2,0.372222222,189,E06000014,4,1227,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,E01013366
2.02E+12,457323,450748,-1.128066,53.949684,12,3,2,1,43380,3,0.368055556,189,E06000014,6,0,6,20,3,4,6,0,1,1,1,1,1,0,0,1,2,E01013445
2.02E+12,460073,451995,-1.085917,53.960561,12,3,1,1,42189,3,0.020833333,189,E06000014,6,7210,2,30,3,4,3,1036,0,0,1,1,1,0,0,1,2,E01013366
2.02E+12,457763,452379,-1.121046,53.964274,12,3,2,1,42251,5,0.002777778,189,E06000014,3,59,6,30,3,2,6,0,0,4,1,1,1,0,0,1,1,E01013392
2.02E+12,460682,452178,-1.0766,53.962134,12,3,1,1,42281,6,0.004166667,189,E06000014,3,1036,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013369
2.02E+12,460599,451834,-1.077933,53.959053,12,3,1,1,42312,7,0.006944444,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,6,1,1,E01033067
2.02E+12,457528,451311,-1.124837,53.95472,12,3,2,2,43380,3,0.871527778,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013441
2.02E+12,457728,450890,-1.121861,53.950897,12,3,1,1,42342,1,0.024305556,189,E06000014,6,5711,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013445
2.02E+12,459157,452062,-1.099862,53.961268,12,3,2,1,13/04/2015,2,0.013888889,189,E06000014,5,405,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013391
2.02E+12,459834,451359,-1.089683,53.954873,12,3,1,1,14/04/2015,3,0.020833333,189,E06000014,3,1036,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013416
2.02E+12,458406,449775,-1.111744,53.940801,12,3,2,1,14/04/2015,3,0,189,E06000014,5,413,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013353
2.02E+12,461863,451307,-1.058778,53.954167,12,3,1,1,16/04/2015,5,0.032638889,189,E06000014,3,1079,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013400
2.02E+12,460852,452488,-1.073947,53.9649,12,3,2,1,17/04/2015,6,0.017361111,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013369
2.02E+12,462908,450558,-1.043011,53.947311,12,3,2,1,15/04/2015,4,0.013888889,189,E06000014,5,293,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013378
2.02E+12,465922,443387,-0.998639,53.882495,12,3,1,1,17/04/2015,6,0.024305556,189,E06000014,5,303,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,457581,454860,-1.123352,53.98659,12,3,2,1,18/04/2015,7,0.006944444,189,E06000014,3,1237,1,60,1,4,3,19,0,0,1,1,1,0,0,2,1,E01013432
2.02E+12,462162,447020,-1.055093,53.915606,12,3,2,1,17/04/2015,6,0.03125,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013450
2.02E+12,458452,455250,-1.109996,53.989997,12,3,1,1,15/04/2015,4,0,189,E06000014,6,2741,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013429
2.02E+12,460811,452063,-1.074657,53.961086,12,3,1,1,19/04/2015,1,0.008333333,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013369
2.02E+12,457565,451753,-1.124182,53.958671,12,3,2,2,20/04/2015,2,0.020833333,189,E06000014,5,285,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013392
2.02E+12,459660,450993,-1.092406,53.951604,12,3,2,1,20/04/2015,2,0.013888889,189,E06000014,3,59,6,30,3,4,6,6810,0,4,1,1,1,0,0,1,1,E01013417
2.02E+12,455748,447493,-1.152646,53.920586,12,3,2,1,20/04/2015,2,0,189,E06000014,3,64,1,40,2,4,3,1237,0,0,1,1,1,0,0,2,2,E01013421
2.02E+12,462492,446593,-1.050164,53.911748,12,3,2,1,43258,6,0.495833333,189,E06000014,3,19,6,40,3,2,6,0,0,0,1,1,1,0,0,2,2,E01013450
2.02E+12,459731,451427,-1.091239,53.955496,12,3,2,1,22/04/2015,4,0.005555556,189,E06000014,6,0,6,30,6,2,6,0,0,0,1,1,1,0,0,1,2,E01013416
2.02E+12,460551,451648,-1.078701,53.957387,12,3,2,1,21/04/2015,3,0.03125,189,E06000014,6,7210,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01033070
2.02E+12,455599,447374,-1.154936,53.919532,12,3,2,1,24/04/2015,6,0.023611111,189,E06000014,3,64,3,70,9,4,3,1237,0,0,1,1,1,0,0,2,1,E01013424
2.02E+12,460209,451647,-1.083913,53.957418,12,3,1,1,24/04/2015,6,0.020138889,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033068
2.02E+12,460875,450642,-1.073964,53.948308,12,3,2,1,23/05/2015,7,0,189,E06000014,3,19,6,30,3,4,6,2,0,4,1,1,1,0,0,1,1,E01013362
2.02E+12,461095,451389,-1.070472,53.955013,12,3,1,1,13/07/2018,6,0.555555556,189,E06000014,3,1036,6,30,6,2,3,1079,0,5,1,1,1,0,0,1,1,E01013363
2.02E+12,470395,451051,-0.928845,53.950778,12,3,2,2,26/04/2015,1,0.0375,189,E06000014,3,1079,6,60,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,456940,456003,-1.132913,53.996933,12,3,2,1,30/04/2015,5,0.017361111,189,E06000014,6,2010,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013430
2.02E+12,455173,453556,-1.160306,53.975134,12,3,2,2,42068,1,0.034722222,189,E06000014,3,59,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013426
2.02E+12,460124,451627,-1.085212,53.957248,12,3,2,1,42221,6,0.020833333,189,E06000014,4,1227,6,30,6,2,6,7110,0,5,1,2,2,0,0,1,1,E01033069
2.02E+12,459901,451714,-1.088601,53.958073,12,3,2,1,43138,2,0.333333333,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01033068
2.02E+12,460582,453120,-1.077937,53.970611,12,3,2,1,42252,7,0.010416667,189,E06000014,5,94,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013343
2.02E+12,459869,450327,-1.089352,53.945595,12,3,1,1,42343,3,0.034722222,189,E06000014,6,6810,6,30,6,4,6,6810,0,0,1,1,1,0,0,1,1,E01013412
2.02E+12,460890,450397,-1.073785,53.946105,12,3,2,1,42343,3,0.020833333,189,E06000014,3,19,6,30,8,4,6,2,0,8,1,1,1,0,0,1,1,E01013362
2.02E+12,459856,451677,-1.089286,53.957728,12,3,1,2,42343,3,0.020833333,189,E06000014,6,7110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033068
2.02E+12,459205,451230,-1.099292,53.953786,12,3,2,1,13/05/2015,4,0.029861111,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013391
2.02E+12,456476,453601,-1.140435,53.975398,12,3,2,1,13/05/2015,4,0.011111111,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.02E+12,460848,452502,-1.074006,53.965026,12,3,2,1,13/05/2015,4,0.030555556,189,E06000014,3,1036,6,30,1,4,5,90,0,8,1,1,1,0,0,1,1,E01013369
2.02E+12,456795,453083,-1.135668,53.970708,12,3,2,1,13/05/2015,4,0.027777778,189,E06000014,3,59,6,30,3,4,6,2510,0,0,1,1,1,0,0,1,1,E01013422
2.02E+12,460352,451585,-1.081746,53.956844,12,3,1,1,42343,3,0.020833333,189,E06000014,4,1227,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01033070
2.02E+12,460738,451068,-1.075967,53.952153,12,3,2,1,14/05/2015,5,0.027777778,189,E06000014,3,19,6,30,5,4,3,19,0,0,1,1,1,0,0,1,1,E01013364
2.02E+12,461774,455822,-1.059221,53.994752,12,3,2,1,14/05/2015,5,0.027777778,189,E06000014,5,90,6,30,3,4,6,3512,0,0,4,1,1,0,0,1,1,E01013407
2.02E+12,460133,451948,-1.08502,53.960149,12,3,1,1,43411,4,0.875,189,E06000014,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013366
2.02E+12,461142,448827,-1.07026,53.931966,12,3,2,1,42282,1,0,189,E06000014,6,4610,6,60,3,4,6,4610,0,0,6,1,1,0,0,1,2,E01013365
2.02E+12,462735,453482,-1.045046,53.973608,12,3,2,1,13/05/2015,4,0.010416667,189,E06000014,5,95,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013388
2.02E+12,459960,451276,-1.08778,53.954112,12,3,2,1,17/05/2015,1,0.006944444,189,E06000014,3,1036,6,30,3,4,6,7010,0,0,1,1,2,0,0,1,1,E01013416
2.02E+12,458227,451621,-1.114119,53.95741,12,3,2,1,18/05/2015,2,0,189,E06000014,6,2810,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,E01013393
2.02E+12,466640,454114,-0.985383,53.9788,12,3,2,2,19/05/2015,3,0.020833333,189,E06000014,6,1110,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,459068,455655,-1.100524,53.993567,12,3,2,1,19/05/2015,3,0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013429
2.02E+12,461299,449827,-1.067668,53.940934,12,3,2,1,20/05/2015,4,0.015972222,189,E06000014,6,7910,6,30,3,4,6,7910,0,0,1,1,1,0,0,1,1,E01013360
2.02E+12,459878,451079,-1.089068,53.952352,12,3,2,1,20/05/2015,4,0.020833333,189,E06000014,6,7010,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013416
2.02E+12,466267,457903,-0.990246,54.012897,12,3,4,2,20/05/2015,4,0.03125,189,E06000014,3,64,6,60,6,4,5,92,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,457199,450692,-1.129957,53.949176,12,3,2,1,21/05/2015,5,0.020833333,189,E06000014,6,5610,6,20,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013447
2.02E+12,460311,452092,-1.082271,53.961405,12,3,1,1,19/05/2015,3,0.020833333,189,E06000014,6,7210,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.02E+12,458034,447731,-1.117797,53.922474,12,3,1,1,23/05/2015,7,0.0375,189,E06000014,3,64,7,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013425
2.02E+12,460459,451339,-1.080164,53.954621,12,3,2,1,20/05/2015,4,0,189,E06000014,6,0,1,30,1,2,6,0,0,4,1,1,1,0,0,1,2,E01033070
2.02E+12,460654,458544,-1.075761,54.019346,12,3,2,1,22/05/2015,6,0.020833333,189,E06000014,6,1810,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013376
2.02E+12,458016,447707,-1.118076,53.92226,12,3,1,2,27/05/2015,4,0.013888889,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01013425
2.02E+12,460193,452390,-1.084019,53.964114,12,3,2,1,43380,3,0.788888889,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.02E+12,460120,452085,-1.085183,53.961364,12,3,2,1,28/05/2015,5,0,189,E06000014,3,1036,6,30,6,2,3,1036,0,5,1,1,1,0,0,1,1,E01013366
2.02E+12,461252,452127,-1.067924,53.961609,12,3,3,1,28/05/2015,5,0.013888889,189,E06000014,6,7510,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013383
2.02E+12,461825,448045,-1.060016,53.924858,12,3,2,1,29/05/2015,6,0.031944444,189,E06000014,3,64,3,70,9,4,3,19,0,0,1,1,2,0,0,2,1,E01013365
2.02E+12,461271,452689,-1.06753,53.966675,12,3,2,3,43258,6,0.909722222,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01013382
2.02E+12,459386,451033,-1.096573,53.951995,12,3,2,1,29/05/2015,6,0.013888889,189,E06000014,3,1036,6,30,6,2,3,59,0,0,1,1,2,0,0,1,2,E01013417
2.02E+12,458073,455057,-1.115812,53.988306,12,3,2,1,42010,2,0.013888889,189,E06000014,6,3210,6,20,3,4,6,2,0,0,1,1,1,0,0,1,2,E01013432
2.02E+12,454440,446969,-1.172652,53.916015,12,3,3,2,42069,4,0.024305556,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,462164,450041,-1.05445,53.942755,12,3,2,1,42069,4,0.010416667,189,E06000014,5,293,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013378
2.02E+12,459247,451227,-1.098653,53.953754,12,3,2,2,42069,4,0,189,E06000014,3,59,6,30,3,4,3,59,0,0,1,1,1,0,0,1,1,E01013417
2.02E+12,460293,454276,-1.082114,53.981033,12,3,2,1,25/05/2015,2,0.010416667,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013431
2.02E+12,466815,458315,-0.981795,54.016528,12,3,2,1,42191,1,0,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01013437
2.02E+12,464375,453157,-1.020115,53.970486,12,3,3,1,42283,4,0.006944444,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013419
2.02E+12,460476,451726,-1.079829,53.958096,12,3,1,1,42253,3,0.03125,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01033070
2.02E+12,457008,450579,-1.132888,53.948182,12,3,2,1,13/06/2015,7,0,189,E06000014,6,5610,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013446
2.02E+12,460390,451493,-1.081185,53.956013,12,3,1,1,42253,3,0.006944444,189,E06000014,4,1227,6,30,6,4,6,7110,0,0,1,1,1,0,0,1,2,E01033070
2.02E+12,459402,451056,-1.096333,53.952218,12,3,1,1,43227,5,0.628472222,189,E06000014,3,1036,6,30,0,-1,6,0,0,0,1,1,1,0,2,1,2,E01013417
2.02E+12,460080,451571,-1.085893,53.95675,12,3,2,1,15/06/2015,2,0,189,E06000014,6,7110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01033069
2.02E+12,459869,450373,-1.089343,53.946008,12,3,2,1,17/06/2015,4,0.020138889,189,E06000014,6,6810,6,20,3,4,6,6810,0,0,1,1,1,0,0,1,1,E01013412
2.02E+12,462748,443616,-1.046876,53.884964,12,3,2,2,43288,7,0.729166667,189,E06000014,3,19,3,40,9,4,-1,-1,0,0,1,1,1,0,0,2,1,E01013450
2.02E+12,464803,451653,-1.013911,53.956918,12,3,2,2,18/06/2015,5,0.03125,189,E06000014,3,1079,1,40,1,2,3,64,0,0,1,1,1,0,0,2,1,E01013351
2.02E+12,459999,456068,-1.086244,53.997171,12,3,2,1,19/06/2015,6,0.020833333,189,E06000014,3,1237,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013407
2.02E+12,459869,451819,-1.08906,53.959003,12,3,2,1,19/06/2015,6,0.024305556,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01033068
2.02E+12,456663,453852,-1.137546,53.977651,12,3,2,1,43166,3,0.34375,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013422
2.02E+12,457213,450735,-1.129736,53.949561,12,3,2,1,19/06/2015,6,0.010416667,189,E06000014,6,5610,6,30,3,4,6,5610,0,0,1,1,1,0,0,1,2,E01013447
2.02E+12,460929,449447,-1.07338,53.937563,12,3,1,1,19/06/2015,6,0.006944444,189,E06000014,3,19,6,30,3,2,5,293,0,4,1,1,1,0,0,1,2,E01013365
2.02E+12,464251,451408,-1.022373,53.954785,12,3,2,1,21/06/2015,1,0.027777778,189,E06000014,3,1079,3,40,9,2,6,0,0,5,1,1,1,0,0,2,1,E01013378
2.02E+12,459915,450112,-1.088701,53.943675,12,3,2,1,43227,5,0.373611111,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013414
2.02E+12,460866,452576,-1.073725,53.965707,12,3,2,1,43107,1,0.566666667,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013368
2.02E+12,461377,452152,-1.066014,53.961819,12,3,2,1,23/06/2015,3,0.013194444,189,E06000014,6,7510,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,E01013383
2.02E+12,460798,452048,-1.074858,53.960952,12,3,1,1,17/06/2015,4,0,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013369
2.02E+12,460501,451325,-1.079527,53.95449,12,3,1,1,22/06/2015,2,0.013888889,189,E06000014,3,1036,3,30,1,4,4,1227,0,0,1,1,1,0,0,1,2,E01013364
2.02E+12,458060,452246,-1.116545,53.963046,12,3,2,1,24/06/2015,4,0.005555556,189,E06000014,3,59,6,30,3,2,3,1176,0,5,1,1,1,0,0,1,1,E01013394
2.02E+12,460592,452724,-1.077863,53.967052,12,3,1,1,25/06/2015,5,0,189,E06000014,6,3510,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013368
2.02E+12,461800,454879,-1.059016,53.986275,12,3,2,1,25/06/2015,5,0.020833333,189,E06000014,5,415,1,30,1,4,5,414,0,0,1,1,1,0,0,1,2,E01013411
2.02E+12,467576,451445,-0.971712,53.954713,12,3,3,1,29/06/2018,6,0.513888889,189,E06000014,3,1079,6,40,3,4,5,298,0,8,1,1,1,0,0,2,1,E01013351
2.02E+12,457132,450991,-1.130922,53.951871,12,3,3,1,28/06/2015,1,0.004861111,189,E06000014,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01013445
2.02E+12,460285,451000,-1.082882,53.951594,12,3,2,1,29/06/2015,2,0.027777778,189,E06000014,6,4810,6,20,3,4,6,4810,0,0,1,1,1,0,0,1,1,E01013418
2.02E+12,462374,454397,-1.050362,53.981874,12,3,1,1,29/06/2015,2,0.038194444,189,E06000014,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,2,1,E01013409
2.02E+12,457592,451438,-1.123829,53.955837,12,3,2,1,29/06/2015,2,0.025694444,189,E06000014,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01013441
2.02E+12,457573,452140,-1.123987,53.962148,12,3,2,1,29/06/2015,2,0.03125,189,E06000014,6,2710,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013335
2.02E+12,461460,447899,-1.065603,53.923589,12,3,2,1,30/06/2015,3,0.027083333,189,E06000014,3,19,3,30,1,4,6,4910,0,0,1,1,1,4,0,2,1,E01013365
2.02E+12,457543,454922,-1.12392,53.987152,12,3,2,1,26/06/2015,6,0.013888889,189,E06000014,3,19,1,40,1,4,3,1237,0,8,1,1,1,0,0,2,2,E01013432
2.02E+12,460305,453445,-1.082095,53.973564,12,3,2,1,30/06/2015,3,0.038888889,189,E06000014,4,1363,6,30,3,2,6,3110,0,0,1,1,1,0,0,1,1,E01013350
2.02E+12,453798,447492,-1.182334,53.920782,12,3,2,1,29/06/2015,2,0.03125,189,E06000014,5,286,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,457577,451441,-1.124057,53.955865,12,3,1,1,42011,4,0.002777778,189,E06000014,4,1224,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013336
2.02E+12,462273,452105,-1.052369,53.96129,12,3,2,1,42011,4,0,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013384
2.02E+12,464353,453197,-1.020442,53.970849,12,3,1,1,42042,5,0.020833333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013419
2.02E+12,459963,453316,-1.087334,53.972445,12,3,1,1,42042,5,0.020833333,189,E06000014,6,3110,6,30,3,4,6,3110,0,1,1,1,1,0,0,1,1,E01013345
2.02E+12,456038,450588,-1.147664,53.948368,12,3,3,2,42042,5,0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013421
2.02E+12,459685,453602,-1.091524,53.975065,12,3,1,1,28/06/2018,5,0.829166667,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013347
